id	ini	fn	pt	单字	漢字_程序改名	IPA_程序改名	注釋_程序改名
3014	p	ɐŋ	33	崩	pɐŋ33	pɐŋ1a	倒塌，山～，～溃
3015	p	ɐt	21	北	pɐt21	pɐt8a	东南西北
3016	pʰ	ɐŋ	213	朋	pʰɐŋ213	pʰɐŋ2	～友
3017	m	ɐt	21	墨	mɐt21	mɐt8a	～水
3018	m	ɐt	21	默	mɐt21	mɐt8a	沉～，～写
3019	t	ɐn	33	登	tɐn33	tɐn1a	～山，攀～
3020	t	ɐn	33	燈	tɐn33	tɐn1a	～光
3021	t	ɐn	21	等	tɐn21	tɐn3	～人，高～
3022	t	ɐn	451	凳	tɐn451	tɐn5	凳子
3023	t	ɐt	21	得	tɐt21	tɐt8a	获～，～意
3024	t	ɐt	21	德	tɐt21	tɐt8a	品～；～国（国名）
3026	tʰ	ɐn	213	騰	tʰɐn213	tʰɐn2	奔～
3027	tʰ	ɐn	213	謄	tʰɐn213	tʰɐn2	～写，～抄
3028	tʰ	ɐn	213	藤	tʰɐn213	tʰɐn2	～椅
3029	tʰ	ɐn	213	疼	tʰɐn213	tʰɐn2	疼痛
3030	tʰ	ɐn	21	鄧	tʰɐn21	tʰɐn3	姓，～小平
3031	tʰ	ɐp	21	特	tʰɐp21	tʰɐp8a	～别
3032	n	ɐŋ	213	能	nɐŋ213	nɐŋ2	才～，～够
3033	l	ɐp	21	肋	lɐp21	lɐp8a	～骨
3034	l	ɐt	21	勒	lɐt21	lɐt8a	～索
3035	ʦ	ɐn	33	曾	ʦɐn33	ʦɐn1a	姓
3036	ʦ	ɐn	33	增	ʦɐn33	ʦɐn1a	～加
3037	ʦ	ɐn	33	憎	ʦɐn33	ʦɐn1a	～恨
3038	ʦ	ɐn	21	則	ʦɐn21	ʦɐn3	否～，规～
3040	ʦʰ	ɐn	213	曾	ʦʰɐn213	ʦʰɐn2	～经
3041	ʦʰ	ɐn	213	層	ʦʰɐn213	ʦʰɐn2	～次
3042	ʦ	ɐn	451	贈	ʦɐn451	ʦɐn5	～送
3043	ʦ	ɐt	21	賊	ʦɐt21	ʦɐt8a	做～
3044	ʦ	ɐn	33	僧	ʦɐn33	ʦɐn1a	唐～，沙～
3045	ʦ	ɐn	33	僧	ʦɐn33	ʦɐn1a	～人
3046	ɬ	ɐt	45	塞	ɬɐt45	ɬɐt7	堵～，～车
3047	h	ɐn	21	肯	hɐn21	hɐn3	～定，中～[文]
3048	h	ɐn	21	肯	hɐn21	hɐn3	愿意，～去[白]
3049	h	ɐt	21	刻	hɐt21	hɐt8a	时～ ，～画[文]
3050	h	ɐt	21	刻	hɐt21	hɐt8a	～字[白]
3051	h	ɐt	21	克	hɐt21	hɐt8a	～服，攻～
3052	h	ɐt	21	黑	hɐt21	hɐt8a	～白
3053	h	ɐn	213	恒	hɐn213	hɐn2	～心，永～
3054	p	ɐn	33	冰	pɐn33	pɐn1a	结～，～箱
3055	pʰ	ɐŋ	213	憑	pʰɐŋ213	pʰɐŋ2	文～，～借[文]
3056	pʰ	ɐŋ	213	憑	pʰɐŋ213	pʰɐŋ2	倚靠，～墙[白]
3058	l	ɐŋ	213	陵	lɐŋ213	lɐŋ2	中山～
3059	l	ɐŋ	213	淩	lɐŋ213	lɐŋ2	冰淇～，壮志～云
3060	l	ɐŋ	213	菱	lɐŋ213	lɐŋ2	～角
3061	l	ɐt	21	力	lɐt21	lɐt8a	大～，～量
3062	ʦ	ɐt	45	卽	ʦɐt45	ʦɐt7	～时，立～
3063	ʦ	ɐt	21	鯽	ʦɐt21	ʦɐt8a	～鱼
3064	ɬ	ɐt	21	息	ɬɐt21	ɬɐt8a	休～[文]
3065	ɬ	ɐt	21	息	ɬɐt21	ɬɐt8a	子息，孙～[白]
3066	ɬ	ɐt	21	熄	ɬɐt21	ɬɐt8a	～火
3067	ɬ	ɐt	21	媳	ɬɐt21	ɬɐt8a	～妇，婆～
3068	ʦ	ɐn	33	徵	ʦɐn33	ʦɐn1a	～求
3069	pʰ	ɐn	213	□	pʰɐn213	pʰɐn2	澄清
3070	kʰ	ɐn	213	澄	kʰɐn213	kʰɐn2	水浑，澄一澄[白]
3071	ʦʰ	ɐn	213	澄	ʦʰɐn213	ʦʰɐn2	～海（地名）[白]
3072	ʦʰ	ɐn	213	懲	ʦʰɐn213	ʦʰɐn2	～罚，严～
3073	ʦʰ	ɐn	213	橙	ʦʰɐn213	ʦʰɐn2	橙子
3074	t	ɐn	33	瞪	tɐn33	tɐn1a	瞪眼，目～口呆[文]
3075	t	ɐn	33	瞪	tɐn33	tɐn1a	瞪眼[白]
3076	ʦʰ	ɐt	21	直	ʦʰɐt21	ʦʰɐt8a	～接
3077	ʦʰ	ɐt	21	值	ʦʰɐt21	ʦʰɐt8a	价～，～日
3078	ʦ	ɐt	21	側	ʦɐt21	ʦɐt8a	～面
3079	ʦʰ	ɐt	21	測	ʦʰɐt21	ʦʰɐt8a	～量，观～
3080	s	ɐt	21	色	sɐt21	sɐt8a	颜～，～彩
3082	ʦ	ɐn	33	蒸	ʦɐn33	ʦɐn1a	清～，～发
3083	s	ɐn	213	拯	sɐn213	sɐn2	～救；包～（人名）
3084	ʦ	ɐn	451	證	ʦɐn451	ʦɐn5	～明
3085	ʦ	ɐn	451	症	ʦɐn451	ʦɐn5	～状
3086	ʦ	ɐn	21	織	ʦɐn21	ʦɐn3	纺～，～布
3087	ʦ	ɐn	21	職	ʦɐn21	ʦɐn3	～位，称～
3088	ʦʰ	ɐn	451	稱	ʦʰɐn451	ʦʰɐn5	～心如意，对～
3089	ʦʰ	ɐn	33	稱	ʦʰɐn33	ʦʰɐn1a	～呼
3090	ʦʰ	ɐn	451	秤	ʦʰɐn451	ʦʰɐn5	用以称物，～砣
3091	s	ɐn	213	乘	sɐn213	sɐn2	～机，～车
3092	s	ɐn	213	乘	sɐn213	sɐn2	加减乘除
3093	s	ɐn	213	繩	sɐn213	sɐn2	～之以法
3094	s	ɐn	213	塍	sɐn213	sɐn2	田～
3095	s	ɐn	21	剩	sɐn21	sɐn3	～下，～余
3096	s	ɐt	21	食	sɐt21	sɐt8a	粮～；吃
3097	s	ɐt	21	蝕	sɐt21	sɐt8a	腐～
3098	s	ɐn	33	升	sɐn33	sɐn1a	～级
3099	s	ɐn	451	勝	sɐn451	sɐn5	～任
3100	s	ɐn	451	勝	sɐn451	sɐn5	～利，战～
3101	s	ɐt	21	識	sɐt21	sɐt8a	相～，～字
3102	s	ɐt	21	式	sɐt21	sɐt8a	～样，公～
3103	s	ɐt	21	飾	sɐt21	sɐt8a	装～
3104	s	ɐn	213	承	sɐn213	sɐn2	～担，继～
3105	s	ɐn	213	丞	sɐn213	sɐn2	～相
3106	ʦʰ	ɐt	21	殖	ʦʰɐt21	ʦʰɐt8a	繁～
3107	ʦʰ	ɐt	21	植	ʦʰɐt21	ʦʰɐt8a	～物
3108	ȵ	ɐn	213	仍	ȵɐn213	ȵɐn2	～然
3109	kʰ	ɐt	21	極	kʰɐt21	kʰɐt8a	南～
3110	ŋ	ɐn	213	凝	ŋɐn213	ŋɐn2	～聚，～结
3111	ŋ	ɐn	213	凝	ŋɐn213	ŋɐn2	凝固，～油[训]
3112	ŋ	ɐn	213	凝	ŋɐn213	ŋɐn2	冰霜，霜～[训]
3113	h	ɐn	33	興	hɐn33	hɐn1a	～旺；绍～（地名）
3114	h	ɐn	451	興	hɐn451	hɐn5	高～，～趣[文]
3115	h	ɐŋ	451	興	hɐŋ451	hɐŋ5	高兴[白]
3116	j	ɐn	33	應	jɐn33	jɐn1a	～当，～该
3117	j	ɐn	451	應	jɐn451	jɐn5	～用，响～
3118	j	ɐn	33	鷹	jɐn33	jɐn1a	老～
3119	j	ɐt	45	憶	jɐt45	jɐt7	回～
3120	j	ɐt	45	億	jɐt45	jɐt7	十～
3121	j	ɐt	21	抑	jɐt21	jɐt8a	～制，压～
3122	s	ɐn	213	蠅	sɐn213	sɐn2	乌～（苍蝇）
3123	ȵ	ɐn	21	孕	ȵɐn21	ȵɐn3	怀～，～妇
3124	j	ɐt	45	翼	jɐt45	jɐt7	鸡～，机～
3125	k	ɔk	21	國	kɔk21	kɔk8a	～家，中～
3126	h	ian	213	弘	hian213	hian2	～扬
3127	v	æk	45	或	væk45	væk7	～者
3128	v	æk	45	惑	væk45	væk7	迷～
3129	j	ɐt	45	域	jɐt45	jɐt7	领～，地～
3130	p	æk	21	百	pæk21	pæk8a	～姓
3131	p	æk	21	柏	pæk21	pæk8a	松～，～树；～林（地名）
3132	p	æk	21	伯	pæk21	pæk8a	大～
3133	p	ɐt	21	迫	pɐt21	pɐt8a	压～，～害[训]
3134	pʰ	ɐŋ	33	烹	pʰɐŋ33	pʰɐŋ1a	～调
3135	pʰ	æk	21	拍	pʰæk21	pʰæk8a	～片，～球
3136	pʰ	æk	21	珀	pʰæk21	pʰæk8a	琥～
3137	pʰ	æk	21	魄	pʰæk21	pʰæk8a	魂～，气～
3138	pʰ	ɐŋ	213	彭	pʰɐŋ213	pʰɐŋ2	姓，～德怀
3139	pʰ	ɐŋ	213	膨	pʰɐŋ213	pʰɐŋ2	～胀
3140	pʰ	æk	33	白	pʰæk33	pʰæk8b	～色
3141	m	ɐŋ	213	盲	mɐŋ213	mɐŋ2	文～，～目
3142	m	ɔŋ	213	虻	mɔŋ213	mɔŋ2	牛～
3143	m	ɐŋ	21	猛	mɐŋ21	mɐŋ3	～烈，凶～
3144	m	ɐŋ	21	孟	mɐŋ21	mɐŋ3	姓，～姜女
3145	m	æk	21	扌百	mæk21	mæk8a	大力打
3146	p	ɐt	21	陌	pɐt21	pɐt8a	～生人
3147	t	a	21	打	ta21	ta3	～针
3148	l	ɐŋ	33	冷	lɐŋ33	lɐŋ1a	～热，～清
3149	ʦʰ	ɐn	33	撐	ʦʰɐn33	ʦʰɐn1a	支～，～开
3150	ʦʰ	æk	21	拆	ʦʰæk21	ʦʰæk8a	～开
3151	ʦʰ	æk	33	澤	ʦʰæk33	ʦʰæk8b	毛～东（人名）
3152	ʦʰ	æk	33	擇	ʦʰæk33	ʦʰæk8b	选～[文]
3153	tʰ	ɔk	21	擇	tʰɔk21	tʰɔk8a	～菜[白]
3154	ʦ	æk	33	宅	ʦæk33	ʦæk8b	住～
3155	ʦ	æk	21	窄	ʦæk21	ʦæk8a	狭～
3156	ɬ	ɐn	33	生	ɬɐn33	ɬɐn1a	学～，～活[文]
3157	ɬ	ɐn	33	生	ɬɐn33	ɬɐn1a	与“死”相对[白]
3158	ɬ	ɐn	33	牲	ɬɐn33	ɬɐn1a	牺～[文]
3159	ɬ	ɐn	33	牲	ɬɐn33	ɬɐn1a	头～[白]
3160	ɬ	ɐn	33	甥	ɬɐn33	ɬɐn1a	外～
3161	ɬ	ɐn	21	省	ɬɐn21	ɬɐn3	～长，节～[文]
3162	ɬ	ɐn	21	省	ɬɐn21	ɬɐn3	节省，～钱[白]
3163	k	ɐn	451	更	kɐn451	kɐn5	～换，～衣
3164	k	ɐn	33	更	kɐn33	kɐn1a	五～
3165	k	ɐn	33	庚	kɐn33	kɐn1a	天干，庚辛壬癸
3166	k	ɐn	45	羹	kɐn45	kɐn1b	调～；米糊
3167	kʰ	ɐn	21	哽	kʰɐn21	kʰɐn3	哽住，骨头～到
3168	k	ɐn	21	梗	kɐn21	kɐn3	心肌～塞[文]
3169	k	ɐn	21	梗	kɐn21	kɐn3	茎，菜～[白]
3170	k	ɐn	451	更	kɐn451	kɐn5	～加
3171	k	ɐk	21	格	kɐk21	kɐk8a	～式；还珠～～[文]
3172	k	ɐk	21	格	kɐk21	kɐk8a	空～，三～[白]
3173	h	ɐn	33	坑	hɐn33	hɐn1a	水～，～沟
3174	h	ɐk	21	客	hɐk21	hɐk8a	请～
3175	ŋ	ɐn	21	硬	ŋɐn21	ŋɐn3	软～
3176	ŋ	ɐt	21	額	ŋɐt21	ŋɐt8a	名～
3177	h	ɐn	33	亨	hɐn33	hɐn1a	～通；～特（人名）
3178	h	ɐt	21	赫	hɐt21	hɐt8a	～～有名，显～
3179	h	ɐt	21	嚇	hɐt21	hɐt8a	～一跳
3180	h	ɐŋ	213	行	hɐŋ213	hɐŋ2	～为；行走
3181	h	ɐŋ	213	衡	hɐŋ213	hɐŋ2	～量，平～
3182	h	ɐn	21	杏	hɐn21	hɐn3	～仁
3183	h	ɐŋ	213	行	hɐŋ213	hɐŋ2	品～
3184	p	ɐn	33	浜	pɐn33	pɐn1a	沙家～
3185	m	ɐt	21	擘	mɐt21	mɐt8a	用手分开，～开
3186	pʰ	ɐn	213	棚	pʰɐn213	pʰɐn2	楼～，瓜～
3187	m	ɐŋ	213	萌	mɐŋ213	mɐŋ2	～芽
3188	m	ɔŋ	213	氓	mɔŋ213	mɔŋ2	流～
3189	m	ɐt	45	麥	mɐt45	mɐt7	小～，～芽糖
3190	m	ɐt	21	脈	mɐt21	mɐt8a	～搏，把～
3191	ʦ	ɐt	21	摘	ʦɐt21	ʦɐt8a	～菜
3192	ʦ	ɐn	33	爭	ʦɐn33	ʦɐn1a	～取，斗～[文]
3193	ʦ	ɐn	33	爭	ʦɐn33	ʦɐn1a	相～，～唔多（差不多）[白]
3194	ʦ	ɐn	33	箏	ʦɐn33	ʦɐn1a	风～
3195	ʦ	ɐn	33	睜	ʦɐn33	ʦɐn1a	～眼
3196	ʦ	ɐt	21	責	ʦɐt21	ʦɐt8a	～任，负～
3197	ʦʰ	ɐt	21	策	ʦʰɐt21	ʦʰɐt8a	～划，政～
3198	ʦʰ	ɐt	21	冊	ʦʰɐt21	ʦʰɐt8a	两～，～封
3199	k	ɐn	33	耕	kɐn33	kɐn1a	～田
3200	k	ɐn	21	耿	kɐn21	kɐn3	忠心～～；姓，～精忠
3201	k	ɐt	21	革	kɐt21	kɐt8a	～命，改～
3202	k	ɐt	21	隔	kɐt21	kɐt8a	～壁
3203	k	iɐn	451	莖	kiɐn451	kiɐn5	根；莲～
3204	h	ɐn	21	幸	hɐn21	hɐn3	荣～，～福
3205	ʔ	ɐn	33	鶯	ʔɐn33	ʔɐn1a	黄～，夜～
3206	j	iɐn	33	鸚	jiɐn33	jiɐn1a	～鹉
3207	j	iɐn	33	櫻	jiɐn33	jiɐn1a	～桃
3208	ʔ	ɐt	21	扼	ʔɐt21	ʔɐt8a	～杀，～制
3209	ʔ	ɐt	21	軛	ʔɐt21	ʔɐt8a	牛～（牛耕田时套的人字形工具）
3210	p	ɐn	33	兵	pɐn33	pɐn1a	当～
3211	p	ian	21	丙	pian21	pian3	天干，甲乙丙丁
3212	pʰ	ɐn	21	秉	pʰɐn21	pʰɐn3	～持，～公办事
3213	p	ian	451	柄	pian451	pian5	刀～，把～
3214	p	iɐt	21	碧	piɐt21	piɐt8a	～玉，～绿
3215	pʰ	ɐn	213	平	pʰɐn213	pʰɐn2	和～，～时[文]
3216	pʰ	ian	213	平	pʰian213	pʰian2	～头，～地[白]
3217	pʰ	ɐn	213	坪	pʰɐn213	pʰɐn2	草～
3218	pʰ	ɐn	213	評	pʰɐn213	pʰɐn2	批～，～论
3219	pʰ	ian	21	病	pʰian21	pʰian3	～人
3220	m	ɐn	213	鳴	mɐn213	mɐn2	～叫
3221	m	ɐn	213	明	mɐn213	mɐn2	～白，清～[文]
3222	m	ɐn	213	明	mɐn213	mɐn2	清～[白]
3223	m	ɐn	213	盟	mɐn213	mɐn2	同～，～友
3224	m	ɐn	21	皿	mɐn21	mɐn3	器～
3225	m	ian	21	命	mian21	mian3	～令[文]
3226	m	ian	21	命	mian21	mian3	～运，算～[白]
3227	k	iɐn	33	京	kiɐn33	kiɐn1a	北～，～剧
3228	k	iɐn	33	荊	kiɐn33	kiɐn1a	～州（地名）[文]
3229	k	iɐt	45	荊	kiɐt45	kiɐt7	布～子（中药）[白]
3230	k	iɐn	33	驚	kiɐn33	kiɐn1a	害怕；～蛰
3231	k	iɐn	21	境	kiɐn21	kiɐn3	环～，～界
3232	k	iɐn	21	景	kiɐn21	kiɐn3	～色，风～
3233	k	iɐn	21	警	kiɐn21	kiɐn3	～察，报～
3234	k	iɐn	451	敬	kiɐn451	kiɐn5	尊～，～酒
3235	k	iɐn	21	竟	kiɐn21	kiɐn3	～然
3236	k	ian	451	鏡	kian451	kian5	镜子
3237	h	iɐn	33	卿	hiɐn33	hiɐn1a	～家；人名用字
3238	h	iɐn	451	慶	hiɐn451	hiɐn5	～祝
3239	k	iɐn	21	擎	kiɐn21	kiɐn3	举起，～旗
3240	k	iɐn	33	鯨	kiɐn33	kiɐn1a	～鱼
3241	k	iɐn	451	競	kiɐn451	kiɐn5	～争，～赛
3242	kʰ	iɛt	21	劇	kʰiɛt21	kʰiɛt8a	～烈，京～[文]
3243	kʰ	iɛt	21	劇	kʰiɛt21	kʰiɛt8a	快[白]
3244	kʰ	iɛp	21	屐	kʰiɛp21	kʰiɛp8a	木～
3245	ŋ	ɐn	213	迎	ŋɐn213	ŋɐn2	～接，欢～
3246	ŋ	iɐt	21	逆	ŋiɐt21	ŋiɐt8a	～风
3247	j	in	33	英	jin33	jin1a	～雄；～国（国名）
3248	j	ɐn	21	影	jɐn21	jɐn3	电～
3249	j	ɐn	21	映	jɐn21	jɐn3	反～
3250	p	ian	21	餅	pian21	pian3	～干
3251	pʰ	ɐn	451	併	pʰɐn451	pʰɐn5	合～
3252	p	iɐt	21	璧	piɐt21	piɐt8a	美玉，珠联～合
3253	pʰ	ɐn	451	聘	pʰɐn451	pʰɐn5	～请，特～
3254	pʰ	ɐt	21	僻	pʰɐt21	pʰɐt8a	偏～，～静
3255	pʰ	ɐt	21	闢	pʰɐt21	pʰɐt8a	开～，复～
3256	m	ian	213	名	mian213	mian2	姓～
3257	l	ian	33	領	lian33	lian1a	～导，衫～（衣领）
3258	t	ian	33	嶺	tian33	tian1a	～南[文]
3259	l	ian	33	嶺	lian33	lian1a	～岗[白]
3260	l	iɐn	33	令	liɐn33	liɐn1a	命～，口～
3261	ʦ	iɐn	33	精	ʦiɐn33	ʦiɐn1a	～神
3262	ʦ	iɐn	33	晶	ʦiɐn33	ʦiɐn1a	水～
3263	ʦ	iɐn	33	睛	ʦiɐn33	ʦiɐn1a	眼～
3264	ʦ	ian	21	井	ʦian21	ʦian3	～水，～～有条
3265	ʦ	iɛt	21	積	ʦiɛt21	ʦiɛt8a	～极，累～
3266	ʦ	iɛt	21	跡	ʦiɛt21	ʦiɛt8a	～象，痕～[文]
3267	ʦ	iɛt	21	跡	ʦiɛt21	ʦiɛt8a	脚～，油～[白]
3268	ʦ	iɛt	21	脊	ʦiɛt21	ʦiɛt8a	～椎，背～
3269	ʦʰ	iɐn	33	清	ʦʰiɐn33	ʦʰiɐn1a	～楚，～水[文]
3270	ʦʰ	iɐn	33	清	ʦʰiɐn33	ʦʰiɐn1a	～明[白]
3271	ʦʰ	ian	21	請	ʦʰian21	ʦʰian3	～人，邀～
3272	ʦʰ	iɐn	213	情	ʦʰiɐn213	ʦʰiɐn2	感～，～节[文]
3273	ʦʰ	iɐn	33	情	ʦʰiɐn33	ʦʰiɐn1a	亲～（亲戚）[白]
3274	ʦʰ	iɐn	213	晴	ʦʰiɐn213	ʦʰiɐn2	天～
3275	tʰ	iɐn	21	靜	tʰiɐn21	tʰiɐn3	安～
3276	tʰ	iɐn	21	靖	tʰiɐn21	tʰiɐn3	李～（人名）
3277	ʦʰ	ian	21	淨	ʦʰian21	ʦʰian3	干～
3278	ʦʰ	iɐt	21	籍	ʦʰiɐt21	ʦʰiɐt8a	祖～，～贯
3279	ʦʰ	iɐt	21	藉	ʦʰiɐt21	ʦʰiɐt8a	狼～
3280	ɬ	ɐn	21	省	ɬɐn21	ɬɐn3	反～
3281	ɬ	iɐn	451	性	ɬiɐn451	ɬiɐn5	～别，天～
3282	ɬ	ian	451	姓	ɬian451	ɬian5	～名
3283	ɬ	iɐt	21	惜	ɬiɐt21	ɬiɐt8a	疼爱[白]
3284	ɬ	iɐt	21	惜	ɬiɐt21	ɬiɐt8a	可～，珍～[文]
3285	ɬ	iɐt	21	昔	ɬiɐt21	ɬiɐt8a	～日，今～
3286	ʦʰ	iɐt	21	席	ʦʰiɐt21	ʦʰiɐt8a	酒～，主～
3287	ʦʰ	iɛt	21	蓆	ʦʰiɛt21	ʦʰiɛt8a	草～
3288	ʦʰ	iɐt	21	夕	ʦʰiɐt21	ʦʰiɐt8a	～阳
3289	ʦ	ɐn	33	貞	ʦɐn33	ʦɐn1a	～节
3290	ʦ	ɐn	33	偵	ʦɐn33	ʦɐn1a	～察，刑～
3291	ʦʰ	ɐn	213	逞	ʦʰɐn213	ʦʰɐn2	～能，得～
3292	ʦʰ	ɐn	213	呈	ʦʰɐn213	ʦʰɐn2	～现，辞～
3293	ʦʰ	ɐn	213	程	ʦʰɐn213	ʦʰɐn2	～度，路～[文]
3294	ʦʰ	ɐn	213	程	ʦʰɐn213	ʦʰɐn2	姓[白]
3295	ʦʰ	ian	21	鄭	ʦʰian21	ʦʰian3	～重；姓
3296	ʦ	ɐn	33	正	ʦɐn33	ʦɐn1a	～月
3297	ʦ	iɐn	33	征	ʦiɐn33	ʦiɐn1a	长～，特～
3298	ʦ	iɐn	21	整	ʦiɐn21	ʦiɐn3	～体，完～[文]
3299	ʦ	iɐn	21	整	ʦiɐn21	ʦiɐn3	修理，～车[白]
3300	ʦ	iɐn	451	正	ʦiɐn451	ʦiɐn5	立～，～直[文]
3301	ʦ	iɐn	451	正	ʦiɐn451	ʦiɐn5	～好，～来[白]
3302	ʦ	iɐn	451	政	ʦiɐn451	ʦiɐn5	行～，～治
3303	ʦ	ɐt	45	隻	ʦɐt45	ʦɐt7	两～
3304	ʦ	iɐt	21	炙	ʦiɐt21	ʦiɐt8a	烤火，～火
3305	ʦʰ	iɐt	45	赤	ʦʰiɐt45	ʦʰiɐt7	～色，～脚
3306	ʦʰ	iɐt	45	斥	ʦʰiɐt45	ʦʰiɐt7	排～，～责
3307	ʦʰ	ɐk	45	尺	ʦʰɐk45	ʦʰɐk7	～寸
3308	s	a	21	射	sa21	sa3	～箭，发～
3309	s	ɐn	33	聲	sɐn33	sɐn1a	～音，笑～
3310	s	iɐn	213	聖	siɐn213	siɐn2	神～，～水
3311	ɬ	iɐt	45	適	ɬiɐt45	ɬiɐt7	～应，合～
3312	ɬ	iɐt	21	釋	ɬiɐt21	ɬiɐt8a	解～
3313	s	ɐn	213	成	sɐn213	sɐn2	～功，完～[文]
3314	s	ɐn	213	成	sɐn213	sɐn2	两～[白]
3315	s	ɐn	213	成	sɐn213	sɐn2	事成，做～[白]
3316	s	ɐn	213	城	sɐn213	sɐn2	～市，县～
3317	s	ɐn	213	誠	sɐn213	sɐn2	真～，～实
3318	s	iɐn	451	盛	siɐn451	siɐn5	兴～，茂～
3319	s	ɐt	21	石	sɐt21	sɐt8a	～头，～榴
3320	k	ian	21	頸	kian21	kian3	脖子
3321	h	ian	33	輕	hian33	hian1a	年～，～松[文]
3322	h	ian	33	輕	hian33	hian1a	不重；年～，～松[白]
3323	j	in	33	嬰	jin33	jin1a	～儿
3324	j	in	33	纓	jin33	jin1a	红～枪
3325	j	iɐt	45	益	jiɐt45	jiɐt7	得～，有～
3326	ȵ	ɐn	213	盈	ȵɐn213	ȵɐn2	～利，～亏
3327	j	ɐn	213	贏	jɐn213	jɐn2	～输
3328	j	iɐt	21	亦	jiɐt21	jiɐt8a	～可以
3329	j	iɐt	21	譯	jiɐt21	jiɐt8a	翻～
3330	j	iɐt	21	易	jiɐt21	jiɐt8a	交～，贸～
3331	j	iɐt	21	液	jiɐt21	jiɐt8a	～体，输～
3332	j	iɐt	21	腋	jiɐt21	jiɐt8a	～下
3333	p	ɐt	21	壁	pɐt21	pɐt8a	墙～
3334	pʰ	ɐn	33	拼	pʰɐn33	pʰɐn1a	～音
3335	pʰ	iɛt	21	劈	pʰiɛt21	pʰiɛt8a	～开，用刀～，雷～
3336	pʰ	iɐt	45	霹	pʰiɐt45	pʰiɐt7	～雳舞
3337	pʰ	ɐn	213	瓶	pʰɐn213	pʰɐn2	热水～
3338	pʰ	ɐn	213	屏	pʰɐn213	pʰɐn2	～风，～障
3339	pʰ	ɐn	213	萍	pʰɐn213	pʰɐn2	薸[训]
3340	pʰ	ɐn	213	萍	pʰɐn213	pʰɐn2	～水相逢；人名用字
3341	pʰ	ɐn	451	並	pʰɐn451	pʰɐn5	～且，～排
3342	m	ian	213	銘	mian213	mian2	～文，～刻
3344	t	ɐn	33	丁	tɐn33	tɐn1a	天干；姓
3345	t	ɐn	33	釘	tɐn33	tɐn1a	铁～[名]
3346	t	ian	21	頂	tian21	tian3	山～[白]
3347	t	ɐn	33	頂	tɐn33	tɐn1a	～唔得（顶不住）[文]
3348	t	ɐn	33	鼎	tɐn33	tɐn1a	～盛
3349	t	ɐn	33	釘	tɐn33	tɐn1a	～铁钉[动]
3350	t	ɐn	451	訂	tɐn451	tɐn5	预～，～房间
3351	t	ɐt	45	的	tɐt45	tɐt7	目～，～确
3352	t	ɐt	45	滴	tɐt45	tɐt7	～水，两～
3353	t	iɐt	45	嫡	tiɐt45	tiɐt7	～系，～亲，～子
3354	tʰ	ɐn	33	聽	tʰɐn33	tʰɐn1a	～话
3355	tʰ	ɐn	33	廳	tʰɐn33	tʰɐn1a	客～，～长
3356	t	ɐn	33	汀	tɐn33	tɐn1a	长～，～江（地名）
3357	tʰ	ɐn	33	聽	tʰɐn33	tʰɐn1a	听任，～佢（随他）
3358	tʰ	ɐt	21	踢	tʰɐt21	tʰɐt8a	～球
3359	tʰ	iɐt	45	剔	tʰiɐt45	tʰiɐt7	挑～
3360	tʰ	ɐn	213	亭	tʰɐn213	tʰɐn2	凉～
3361	tʰ	ɐn	213	停	tʰɐn213	tʰɐn2	～止
3362	tʰ	ɐn	213	廷	tʰɐn213	tʰɐn2	朝～
3363	tʰ	ɐn	213	庭	tʰɐn213	tʰɐn2	家～，～院
3364	tʰ	ɐn	213	蜓	tʰɐn213	tʰɐn2	蜻～
3365	tʰ	ɐn	21	艇	tʰɐn21	tʰɐn3	快～，潜～
3366	tʰ	ɐn	213	挺	tʰɐn213	tʰɐn2	坚～，叶～[文]
3367	tʰ	ɐn	213	挺	tʰɐn213	tʰɐn2	～起来[白]
3368	tʰ	ɐn	213	定	tʰɐn213	tʰɐn2	稳～；永～（地名）
3369	tʰ	ɐt	21	笛	tʰɐt21	tʰɐt8a	笛子
3370	tʰ	ɐt	21	敵	tʰɐt21	tʰɐt8a	～人
3371	tʰ	ɐt	21	狄	tʰɐt21	tʰɐt8a	姓，～青
3372	tʰ	ɐt	21	糴	tʰɐt21	tʰɐt8a	～米（买米）
3373	n	ɐn	213	寧	nɐn213	nɐn2	安～；～波（地名）
3374	n	ɐn	213	寧	nɐn213	nɐn2	～可
3375	n	ɐt	45	溺	nɐt45	nɐt7	～爱，～死
3376	l	iɐn	213	靈	liɐn213	liɐn2	～活
3377	l	iɐn	213	零	liɐn213	liɐn2	十～个，～头
3378	l	iɐn	213	鈴	liɐn213	liɐn2	～声，风～
3379	l	iɐn	213	伶	liɐn213	liɐn2	聪明～俐[文]
3380	l	iɐn	213	伶	liɐn213	liɐn2	～俐（干净）[白]
3382	l	ɐn	21	另	lɐn21	lɐn3	～外
3383	l	ɐt	21	歷	lɐt21	lɐt8a	～史，经～
3384	l	ɐt	21	曆	lɐt21	lɐt8a	日～，～书
3385	ʦ	ɐt	21	績	ʦɐt21	ʦɐt8a	成～
3386	ʦʰ	ɐn	33	青	ʦʰɐn33	ʦʰɐn1a	～色，～年
3387	ʦʰ	ɐn	33	蜻	ʦʰɐn33	ʦʰɐn1a	～蜓
3388	ʦʰ	ɐt	21	戚	ʦʰɐt21	ʦʰɐt8a	亲～；姓，～继光
